SiteID,mean_salinity,mean_organic,seg_id_nat,Protocol,HYBAS_ID,elevation,zone,Longitude,Latitude,period,sen_temp,p_temp,mean_temp,temp_n_years,mean_Q,sen_richness,p_richness,HFP_period
S1283,8.234607843,0.903083558,20218437,Electrofishing_backpack,2040031500,145,Intermediate,14.18595,56.83025,2006_2018,0.028697835,0.42771051,9.225729109,13,15.31297976,-0.090909091,0.116924826,11
S1284,5.208148956,0.223296604,20217619,Electrofishing_backpack,2040031500,87,Intermediate,13.0345,56.81009,1982_2005,0.011887463,0.333358243,9.271730435,24,39.04513679,0,0.772829993,6.681485
S1284,5.927216371,0.232775912,20217619,Electrofishing_backpack,2040031500,87,Intermediate,13.0345,56.81009,2006_2018,0.028917491,0.502158252,9.753228402,13,42.67586172,,,6.681485
S1286,73.08159965,5.540981701,20217448,Electrofishing_backpack,2040031500,16,Intermediate,12.61284,56.80152,1982_2005,0.014027836,0.130262239,9.412254318,24,7.646977939,0,0.453254705,9.696005
S1286,98.22386061,6.718782289,20217448,Electrofishing_backpack,2040031500,16,Intermediate,12.61284,56.80152,2006_2018,0.041092392,0.42771051,9.881672627,13,8.387432892,0,1,8.696004
S1287,5.301846743,0.208649509,20217619,Electrofishing_backpack,2040031500,96,Intermediate,13.05809,56.81673,1982_2005,0.011887463,0.333358243,9.271730435,24,39.04513679,,,7.526984
S1287,5.927216371,0.232775912,20217619,Electrofishing_backpack,2040031500,96,Intermediate,13.05809,56.81673,2006_2018,0.028917491,0.502158252,9.753228402,13,42.67586172,,,6.526984
S1288,5.377938716,0.222408817,20217619,Electrofishing_backpack,2040031500,96,Intermediate,13.05695,56.81758,1982_2005,0.011887463,0.333358243,9.271730435,24,39.04513679,-0.076923077,0.176673912,7.526984
S1288,5.584184885,0.199676327,20217619,Electrofishing_backpack,2040031500,96,Intermediate,13.05695,56.81758,2006_2018,0.028917491,0.502158252,9.753228402,13,42.67586172,0,0.800930432,6.526984
S1290,1681.284505,38.87248484,20319268,Electrofishing,2040048790,32,Intermediate,-0.507354781,52.11727,1982_2005,0.056238238,0.002688006,12.23518648,24,10.51646153,,,36
S1290,2259.102478,35.0681448,20319268,Electrofishing,2040048790,32,Intermediate,-0.507354781,52.11727,2006_2018,0.061620269,0.200128118,12.4510285,13,10.29221857,,,36
S1291,22.09073257,0.212082426,20217922,Electrofishing_backpack,2040031500,99,Intermediate,12.88529,56.82545,1982_2005,0.012929014,0.264337333,9.092151196,24,4.309639388,,,16.359945
S1291,23.37116966,0.217884132,20217922,Electrofishing_backpack,2040031500,99,Intermediate,12.88529,56.82545,2006_2018,0.031975368,0.502158252,9.602543066,13,5.280609297,,,14.359945
S1307,2678.458903,44.55325063,20340546,Electrofishing,2040048790,26,Intermediate,-0.510053121,51.30947,1982_2005,0.04327315,0.027272737,12.3830507,24,8.657442082,,,36
S1307,2367.00621,35.54708719,20340546,Electrofishing,2040048790,26,Intermediate,-0.510053121,51.30947,2006_2018,0.072065253,0.299665448,12.59530762,13,8.847916345,0,0.453254705,36
S131,719.8171335,6.701080501,20239810,Electrofishing_backpack,2040031500,9,Intermediate,13.07766,55.60301,1982_2005,0.025338613,0.118128495,10.47733026,24,3.620616653,0,0.79890667,43.75
S131,801.3398176,6.574151925,20239810,Electrofishing_backpack,2040031500,9,Intermediate,13.07766,55.60301,2006_2018,0.071656273,0.24638736,11.00947856,13,3.993942072,0,0.034610558,43.75
S132,417.9045563,12.0902462,20407458,Electrofishing_partialsection,2040023010,131,Intermediate,7.862705641,48.65806,1982_2005,0.022266072,0.06283882,11.58084396,24,65.23052641,,,29.852497
S132,517.4989472,12.59482336,20407458,Electrofishing_partialsection,2040023010,131,Intermediate,7.862705641,48.65806,2006_2018,0.087899278,0.023987534,12.22021126,13,62.47747293,,,20.852497
S133,716.3166853,8.760179178,20240547,Electrofishing_backpack,2040031500,10,Intermediate,13.14278,55.60471,1982_2005,0.026458417,0.130262239,10.43303893,24,2.443527229,0,0.214552851,28.1836
S133,777.6048497,8.675068038,20240547,Electrofishing_backpack,2040031500,10,Intermediate,13.14278,55.60471,2006_2018,0.071085231,0.24638736,10.95419944,13,2.719873179,-0.041666667,0.0067665,30.1836
S1345,4.682664871,0.229636826,20217619,Electrofishing_backpack,2040031500,151,Intermediate,13.09498,56.83988,1982_2005,0.011887463,0.333358243,9.271730435,24,39.04513679,,,6.526984
S1345,4.874916315,0.229816439,20217619,Electrofishing_backpack,2040031500,151,Intermediate,13.09498,56.83988,2006_2018,0.028917491,0.502158252,9.753228402,13,42.67586172,0.2,0.105192505,6.526984
S135,1559.386139,33.10854673,20348442,Electrofishing,2040048790,48,Intermediate,-0.038163654,51.01357,1982_2005,0.042371033,0.034998629,12.3339929,24,2.309765819,,,28
S135,2425.508691,52.27823486,20348442,Electrofishing,2040048790,48,Intermediate,-0.038163654,51.01357,2006_2018,0.048774748,0.502158252,12.48678157,13,2.730044884,0,1,21
S1355,5.316100018,0.190679703,20217922,Electrofishing_backpack,2040031500,85,Intermediate,12.88832,56.83524,1982_2005,0.012929014,0.264337333,9.092151196,24,4.309639388,0,1,12.0471525
S1355,5.36600454,0.131702325,20217922,Electrofishing_backpack,2040031500,85,Intermediate,12.88832,56.83524,2006_2018,0.031975368,0.502158252,9.602543066,13,5.280609297,0,0.62611748,10.0471525
S1359,1876.991894,18.33004646,20338534,Electrofishing,2040048790,14,Warm,-0.510175175,51.41594,1982_2005,0.047515097,0.016127069,12.63971557,24,29.26317965,0,0.72367361,38
S1359,2289.373901,19.7608738,20338534,Electrofishing,2040048790,14,Warm,-0.510175175,51.41594,2006_2018,0.057035442,0.24638736,12.90760605,13,28.72920056,,,38
S1361,19.33288418,0.733478611,20216964,Electrofishing_backpack,2040031500,168,Intermediate,14.73286,56.86749,1982_2005,0.020753745,0.224207565,8.589366256,24,3.472112878,0,0.2578427,32
S1361,23.79036617,0.754083723,20216964,Electrofishing_backpack,2040031500,168,Intermediate,14.73286,56.86749,2006_2018,0.006731681,0.951352131,9.203957202,13,3.74180754,,,33
S1362,8.133143054,0.943799423,20218437,Electrofishing_backpack,2040031500,167,Intermediate,14.21812,56.86345,1982_2005,0.01976335,0.188633153,8.707458553,24,14.29988821,-0.05,0.370094468,8
S1362,9.818171898,1.042473902,20218437,Electrofishing_backpack,2040031500,167,Intermediate,14.21812,56.86345,2006_2018,0.028697835,0.42771051,9.225729109,13,15.31297976,0,0.579099742,7
S1365,21.31034809,0.782835358,20216964,Electrofishing_backpack,2040031500,163,Intermediate,14.67112,56.87019,1982_2005,0.020753745,0.224207565,8.589366256,24,3.472112878,0,0.297621468,21
S1365,23.0966938,0.749008739,20216964,Electrofishing_backpack,2040031500,163,Intermediate,14.67112,56.87019,2006_2018,0.006731681,0.951352131,9.203957202,13,3.74180754,,,24
S1366,31.7529993,4.50968195,20217615,Electrofishing_backpack,2040031500,39,Intermediate,12.72162,56.83903,1982_2005,0.016260758,0.118128495,9.520883942,24,7.079307966,0,1,29.736153
S1366,32.57473869,2.34211269,20217615,Electrofishing_backpack,2040031500,39,Intermediate,12.72162,56.83903,2006_2018,0.046950196,0.360121648,9.964489848,13,7.974567735,0,0.907868501,25.736153
S1371,4.787354204,0.306774303,20216960,Electrofishing_backpack,2040031500,147,Intermediate,13.10468,56.85555,1982_2005,0.009905148,0.413045887,9.318389315,24,25.53788127,0,1,6.3394666
S1371,5.14840746,0.265876599,20216960,Electrofishing_backpack,2040031500,147,Intermediate,13.10468,56.85555,2006_2018,0.017079631,0.582950558,9.836900396,13,27.91927582,,,6.3394666
S1376,23.22223173,0.48292143,20216964,Electrofishing_backpack,2040031500,165,Intermediate,14.75275,56.88615,1982_2005,0.020753745,0.224207565,8.589366256,24,3.472112878,0.166666667,0.640765863,37
S1376,33.51346239,0.37231679,20216964,Electrofishing_backpack,2040031500,165,Intermediate,14.75275,56.88615,2006_2018,0.006731681,0.951352131,9.203957202,13,3.74180754,-0.166666667,0.435694799,37
S1377,23.67039967,0.546747481,20216964,Electrofishing_backpack,2040031500,165,Intermediate,14.75036,56.88659,1982_2005,0.020753745,0.224207565,8.589366256,24,3.472112878,0,0.247159973,37
S1377,,,20216964,Electrofishing_backpack,2040031500,165,Intermediate,14.75036,56.88659,2006_2018,0.006731681,0.951352131,9.203957202,13,3.74180754,,,37
S1380,1405.993836,29.88162454,20318685,Electrofishing,2040048790,59,Intermediate,-0.515838309,52.21358,1982_2005,0.055368975,0.003706523,12.19396283,24,12.33462156,-0.111111111,0.696727424,30
S1380,1513.979085,30.99736214,20318685,Electrofishing,2040048790,59,Intermediate,-0.515838309,52.21358,2006_2018,0.072843638,0.200128118,12.32351013,13,11.7335427,-0.25,1,30
S1382,7.578979083,0.590506605,20216826,Electrofishing_backpack,2040031500,159,Intermediate,14.50663,56.88924,1982_2005,0.017381882,0.286157321,8.190561443,24,3.003089373,0,0.211299547,10.629548
S1382,8.024666627,0.572394371,20216826,Electrofishing_backpack,2040031500,159,Intermediate,14.50663,56.88924,2006_2018,0.018104747,0.42771051,8.743748072,13,3.36795445,,,12.629548
S1383,4.845335007,0.395776732,20216625,Electrofishing_backpack,2040031500,168,Intermediate,13.51029,56.88073,1982_2005,0.020366291,0.205862526,8.662278343,24,23.41828412,0,0.642685859,3.3186836
S1383,4.857273674,0.385503465,20216625,Electrofishing_backpack,2040031500,168,Intermediate,13.51029,56.88073,2006_2018,0.011221812,0.669334014,9.136896696,13,26.1981783,0,0.772829993,3.3186836
S1387,5.316423159,0.18908184,20217922,Electrofishing_backpack,2040031500,87,Intermediate,12.87243,56.8713,1982_2005,0.012929014,0.264337333,9.092151196,24,4.309639388,0,0.943056671,10
S1387,5.366530248,0.13551446,20217922,Electrofishing_backpack,2040031500,87,Intermediate,12.87243,56.8713,2006_2018,0.031975368,0.502158252,9.602543066,13,5.280609297,0,0.617075077,10
S1388,11.40949828,0.990522954,20217615,Electrofishing_backpack,2040031500,47,Intermediate,12.7502,56.86858,1982_2005,0.016260758,0.118128495,9.520883942,24,7.079307966,0,0.049894741,7.3647065
S1388,11.09691572,0.441022486,20217615,Electrofishing_backpack,2040031500,47,Intermediate,12.7502,56.86858,2006_2018,0.046950196,0.360121648,9.964489848,13,7.974567735,0,0.772829993,6.3647065
S1390,2467.056478,63.21497218,20343394,Electrofishing,2040048790,56,Intermediate,-0.519446528,51.16724,1982_2005,0.041548812,0.030929149,12.43645505,24,1.816117729,,,34
S1390,2066.722127,52.381972,20343394,Electrofishing,2040048790,56,Intermediate,-0.519446528,51.16724,2006_2018,0.06603102,0.200128118,12.63215908,13,2.091104775,,,22
S1391,4.821810484,0.390676886,20216625,Electrofishing_backpack,2040031500,158,Intermediate,13.56124,56.89271,1982_2005,0.020366291,0.205862526,8.662278343,24,23.41828412,0,0.384820774,7
S1391,4.883103371,0.389440492,20216625,Electrofishing_backpack,2040031500,158,Intermediate,13.56124,56.89271,2006_2018,0.011221812,0.669334014,9.136896696,13,26.1981783,,,7
S1393,8.394651572,0.636098464,20217615,Electrofishing_backpack,2040031500,61,Intermediate,12.76143,56.87775,1982_2005,0.016260758,0.118128495,9.520883942,24,7.079307966,,,6.1650753
S1393,11.90016079,0.302609354,20217615,Electrofishing_backpack,2040031500,61,Intermediate,12.76143,56.87775,2006_2018,0.046950196,0.360121648,9.964489848,13,7.974567735,,,6.165076
S1395,3099.527466,72.0638752,20334293,Electrofishing,2040048790,113,Intermediate,-0.52031485,51.68044,1982_2005,0.050926077,0.009201854,12.16796039,24,4.878467334,,,36
S1395,2209.526392,41.8373827,20334293,Electrofishing,2040048790,113,Intermediate,-0.52031485,51.68044,2006_2018,0.054320802,0.360121648,12.43295391,13,5.013503468,0,0.695298567,36
S14,3369.090478,27.67639389,20329484,Electrofishing,2040048790,36,Intermediate,-0.001880332,51.74576,1982_2005,0.050697818,0.005064576,12.20728983,24,2.617166204,-0.038461538,0.386476231,41
S14,3119.009522,22.36137342,20329484,Electrofishing,2040048790,36,Intermediate,-0.001880332,51.74576,2006_2018,0.047382606,0.360121648,12.49596754,13,2.789168325,0,0.175244245,41
S1400,1850.396223,41.88093649,20318685,Electrofishing,2040048790,43,Intermediate,-0.521837995,52.1651,1982_2005,0.055368975,0.003706523,12.19396283,24,12.33462156,0.076923077,0.758547063,43
S1400,2368.793349,39.57627636,20318685,Electrofishing,2040048790,43,Intermediate,-0.521837995,52.1651,2006_2018,0.072843638,0.200128118,12.32351013,13,11.7335427,-0.25,0.005825678,43
S1406,247.5132828,12.89853726,20215431,Electrofishing_backpack,2040031500,7,Intermediate,16.42061,56.93885,1982_2005,0.035008688,0.143341612,10.36442488,24,8.934157685,0,0.771453829,23.292892
S1406,263.3948178,13.37809118,20215431,Electrofishing_backpack,2040031500,7,Intermediate,16.42061,56.93885,2006_2018,0.049881943,0.360121648,10.96258526,13,8.897373672,-0.055555556,0.421292627,26.292892
S1407,758.1974692,53.54301961,20349659,Electrofishing,2040048790,35,Intermediate,-0.525269713,50.98036,1982_2005,0.045674191,0.044520524,12.47952839,24,4.17953799,,,28
S1407,558.2840309,54.93378306,20349659,Electrofishing,2040048790,35,Intermediate,-0.525269713,50.98036,2006_2018,0.059240685,0.299665448,12.69675905,13,4.44356676,0,0.453254705,27
S1408,1196.18808,33.81927204,20318685,Electrofishing,2040048790,45,Intermediate,-0.528671228,52.17957,1982_2005,0.055368975,0.003706523,12.19396283,24,12.33462156,,,43
S1408,1481.591065,33.29301501,20318685,Electrofishing,2040048790,45,Intermediate,-0.528671228,52.17957,2006_2018,0.072843638,0.200128118,12.32351013,13,11.7335427,,,42
S1409,266.935201,16.30194802,20215431,Electrofishing_backpack,2040031500,11,Intermediate,16.39634,56.95226,1982_2005,0.035008688,0.143341612,10.36442488,24,8.934157685,-0.0625,0.028185802,25.20943
S1409,271.2219137,15.51649062,20215431,Electrofishing_backpack,2040031500,11,Intermediate,16.39634,56.95226,2006_2018,0.049881943,0.360121648,10.96258526,13,8.897373672,,,26.20943
S1410,269.1554871,16.94371319,20215431,Electrofishing_backpack,2040031500,11,Intermediate,16.39669,56.95279,1982_2005,0.035008688,0.143341612,10.36442488,24,8.934157685,0.105555556,0.171024773,25.20943
S1410,284.1226689,14.65341649,20215431,Electrofishing_backpack,2040031500,11,Intermediate,16.39669,56.95279,2006_2018,0.049881943,0.360121648,10.96258526,13,8.897373672,0,0.311025556,26.20943
S1411,267.9058647,16.24757087,20215431,Electrofishing_backpack,2040031500,15,Intermediate,16.38437,56.95402,1982_2005,0.035008688,0.143341612,10.36442488,24,8.934157685,0,0.562342605,30.25
S1411,278.2340219,14.74442414,20215431,Electrofishing_backpack,2040031500,15,Intermediate,16.38437,56.95402,2006_2018,0.049881943,0.360121648,10.96258526,13,8.897373672,-0.2,0.435694799,30.25
S1415,269.1554871,16.94371319,20215431,Electrofishing_backpack,2040031500,19,Intermediate,16.3673,56.95428,1982_2005,0.035008688,0.143341612,10.36442488,24,8.934157685,0,0.357081652,16.75
S1415,279.9530674,14.66955365,20215431,Electrofishing_backpack,2040031500,19,Intermediate,16.3673,56.95428,2006_2018,0.049881943,0.360121648,10.96258526,13,8.897373672,0,0.895532903,17.75
S1424,259.4827186,20.02385839,20430307,Electrofishing_partialsection,2040022150,154,Warm,3.938822166,47.9132,1982_2005,0.039421142,0.086988149,13.4228994,24,10.0785812,-0.154761905,0.328021505,27
S1424,264.6249237,18.22768631,20430307,Electrofishing_partialsection,2040022150,154,Warm,3.938822166,47.9132,2006_2018,0.075973737,0.160555891,13.82934901,13,8.080960948,-0.211111111,0.613354356,28
S1427,5.715980244,0.408282772,20216960,Electrofishing_backpack,2040031500,101,Intermediate,13.06511,56.93222,1982_2005,0.009905148,0.413045887,9.318389315,24,25.53788127,-0.125,0.386476231,19
S1427,5.931903252,0.400902303,20216960,Electrofishing_backpack,2040031500,101,Intermediate,13.06511,56.93222,2006_2018,0.017079631,0.582950558,9.836900396,13,27.91927582,0,0.510067528,22
S1428,311.0457886,20.47838936,20433360,Electrofishing_wholesection,2040022150,306,Warm,4.570985849,47.76419,1982_2005,0.038306554,0.070183985,13.17712444,24,2.634488176,0.2,0.094196561,18
S1428,344.7696533,24.94226075,20433360,Electrofishing_wholesection,2040022150,306,Warm,4.570985849,47.76419,2006_2018,0.085574099,0.160555891,13.51936425,13,2.88636369,,,13
S1429,61.78040695,2.00829041,20215293,Electrofishing_backpack,2040031500,91,Intermediate,16.04472,56.96321,1982_2005,0.024722915,0.205862526,9.771074373,24,10.49017891,,,4.36644
S1429,52.16378784,1.54349193,20215293,Electrofishing_backpack,2040031500,91,Intermediate,16.04472,56.96321,2006_2018,0.045805383,0.42771051,10.32998054,13,10.49061629,,,3.3664398
S1432,285.1003601,23.65449591,20465137,Electrofishing_wholesection,2040021030,283,Warm,4.311264647,46.61384,1982_2005,0.036223377,0.056141064,12.79195532,24,33.14575677,0,0.570176031,19.254135
S1432,304.7838135,21.45803595,20465137,Electrofishing_wholesection,2040021030,283,Warm,4.311264647,46.61384,2006_2018,0.073893222,0.299665448,12.92543815,13,35.8387994,,,18.254133
S1433,198.366864,43.86771355,20472676,Electrofishing_wholesection,2040021030,257,Warm,4.049795251,46.35788,1982_2005,0.034427938,0.06283882,12.89987653,24,12.4362025,0,0.171460206,18.098612
S1433,188.3357239,45.33213425,20472676,Electrofishing_wholesection,2040021030,257,Warm,4.049795251,46.35788,2006_2018,0.079738986,0.160555891,13.06288121,13,13.50072336,,,15.098612
S1435,369.1335297,40.90368385,20463678,Electrofishing_partialsection,2040016230,191,Warm,5.258575318,46.6741,1982_2005,0.0494099,0.009201854,13.15498407,24,4.641211025,0.285714286,0.097985608,17
S1435,367.6039821,38.14706067,20463678,Electrofishing_partialsection,2040016230,191,Warm,5.258575318,46.6741,2006_2018,0.073598284,0.127203688,13.69453856,13,5.869622322,-0.5,0.035378172,20
S1436,146.4235458,6.660883904,20457389,Electrofishing_partialsection,2040021030,286,Intermediate,4.197311793,46.9068,1982_2005,0.028188408,0.096533829,12.50539831,24,17.35646415,,,23.728224
S1436,133.5981888,3.411564493,20457389,Electrofishing_partialsection,2040021030,286,Intermediate,4.197311793,46.9068,2006_2018,0.082469873,0.200128118,12.532811,13,14.23771844,0,1,16.728224
S1438,5.768398476,0.415908423,20215730,Electrofishing_backpack,2040031500,98,Intermediate,13.0705,56.94177,1982_2005,0.009615993,0.441931012,9.273822062,24,25.31228871,0,1,19
S1438,5.903485332,0.39776007,20215730,Electrofishing_backpack,2040031500,98,Intermediate,13.0705,56.94177,2006_2018,0.018089584,0.582950558,9.796908418,13,27.37281228,0,0.174735823,23
S1445,1690.690967,9.543594838,20337309,Electrofishing,2040048790,18,Warm,-0.537246847,51.4459,1982_2005,0.048168751,0.016127069,12.63824396,24,26.32295019,-0.5,0.613354356,46
S1445,1694.285943,9.821504646,20337309,Electrofishing,2040048790,18,Warm,-0.537246847,51.4459,2006_2018,0.06530581,0.299665448,12.88361437,13,25.12385862,-0.333333333,0.247888463,46
S1446,259.3804321,19.77637259,20445113,Electrofishing_partialsection,2040022150,185,Warm,3.612314404,47.38099,1982_2005,0.035241461,0.056141064,13.3828609,24,24.78535137,0,0.842513184,11.27326
S1446,269.2380066,22.78038922,20445113,Electrofishing_partialsection,2040022150,185,Warm,3.612314404,47.38099,2006_2018,0.074209486,0.099508732,13.69402526,13,24.50285846,-0.277777778,0.312216388,12.27326
S1448,,,20215294,Electrofishing_backpack,2040031500,38,Intermediate,16.32161,56.97817,1982_2005,0.034296977,0.205862526,10.25019354,24,9.911494198,,,25.25
S1448,,,20215294,Electrofishing_backpack,2040031500,38,Intermediate,16.32161,56.97817,2006_2018,0.05004404,0.42771051,10.8061436,13,10.04234835,0,0.705038265,24.25
S1451,4686.566673,16.22173699,20549802,Electrofishing,2040016230,557,Warm,-2.617131,42.91904,1982_2005,0.033983185,0.044520524,12.81514558,24,41.96826319,0,0.727392829,28
S1451,4048.462728,11.97460604,20549802,Electrofishing,2040016230,557,Warm,-2.617131,42.91904,2006_2018,0.050499302,0.669334014,13.06865736,13,38.70448577,0,1,33
S1453,1564.953034,141.2314071,20290302,Electrofishing,2040048790,27,Intermediate,-0.541317293,53.21632,1982_2005,0.047478533,0.005899984,11.75329031,24,6.285137897,,,46.394447
S1453,,,20290302,Electrofishing,2040048790,27,Intermediate,-0.541317293,53.21632,2006_2018,0.074505122,0.160555891,11.91758802,13,6.642170291,,,46.394447
S1457,176.5243116,27.22342927,20458671,Electrofishing_partialsection,2040021030,209,Warm,3.57567215,46.8517,1982_2005,0.040507647,0.06283882,13.52897881,24,112.5613907,-0.5,0.204008164,21.957338
S1457,206.7663487,35.69082097,20458671,Electrofishing_partialsection,2040021030,209,Warm,3.57567215,46.8517,2006_2018,0.081622763,0.24638736,13.72490217,13,123.6970279,-0.285714286,0.566090262,21.957338
S1458,211.3143982,38.09004688,20460616,Electrofishing_partialsection,2040021030,198,Warm,3.457745299,46.82801,1982_2005,0.03448095,0.078219345,13.78609599,24,229.0263898,0,1,38
S1458,240.0940946,43.00712498,20460616,Electrofishing_partialsection,2040021030,198,Warm,3.457745299,46.82801,2006_2018,0.095323821,0.127203688,13.95083628,13,212.8762651,-0.111111111,0.426776737,37
S146,1952.194495,41.98991985,20348442,Electrofishing,2040048790,46,Intermediate,-0.056344778,51.01279,1982_2005,0.042371033,0.034998629,12.3339929,24,2.309765819,0,0.288844366,34
S146,2430.164331,50.61529999,20348442,Electrofishing,2040048790,46,Intermediate,-0.056344778,51.01279,2006_2018,0.048774748,0.502158252,12.48678157,13,2.730044884,0.125,0.666833711,23
S1462,46.88050946,2.506534381,20215049,Electrofishing_backpack,2040031500,187,Intermediate,15.62098,56.98925,1982_2005,0.018104094,0.286157321,9.085584273,24,6.858752511,0,0.278660495,15
S1462,46.70276914,2.613062297,20215049,Electrofishing_backpack,2040031500,187,Intermediate,15.62098,56.98925,2006_2018,0.027967692,0.42771051,9.607556635,13,6.978536589,0,0.68827989,12
S1463,5.821328282,0.435294164,20215730,Electrofishing_backpack,2040031500,118,Intermediate,13.06128,56.96196,1982_2005,0.009615993,0.441931012,9.273822062,24,25.31228871,0,0.617075077,25
S1463,6.031783711,0.416674354,20215730,Electrofishing_backpack,2040031500,118,Intermediate,13.06128,56.96196,2006_2018,0.018089584,0.582950558,9.796908418,13,27.37281228,0,0.749119133,23
S1466,12.7694308,0.461756312,20215048,Electrofishing_backpack,2040031500,185,Intermediate,14.86003,56.99389,1982_2005,0.016227857,0.333358243,8.135323603,24,1.475412884,0,0.713303174,8.629548
S1466,,,20215048,Electrofishing_backpack,2040031500,185,Intermediate,14.86003,56.99389,2006_2018,0.008928082,0.951352131,8.635586928,13,1.528963076,,,9.629548
S1468,499.0925903,33.62632322,20454435,Electrofishing_partialsection,2040016230,181,Warm,5.165636186,47.0737,1982_2005,0.054353718,0.003706523,13.51405821,24,143.0528524,0.464285714,0.166904806,25
S1468,522.99265,35.1987381,20454435,Electrofishing_partialsection,2040016230,181,Warm,5.165636186,47.0737,2006_2018,0.098657052,0.200128118,13.97937617,13,138.4360417,-0.236111111,0.077592674,24
S1469,8680.116883,129.6584158,20305693,Electrofishing,2040048790,65,Intermediate,-0.547639908,52.59734,1982_2005,0.048710169,0.004337595,11.66914162,24,5.276287518,0,0.895532903,26
S1469,10031.35356,117.2636726,20305693,Electrofishing,2040048790,65,Intermediate,-0.547639908,52.59734,2006_2018,0.042515953,0.299665448,11.87152621,13,5.544692903,-0.055555556,0.511852136,27
S1471,72.23612377,2.741992414,20215292,Electrofishing_backpack,2040031500,223,Intermediate,15.46708,56.9997,1982_2005,0.019126296,0.413045887,8.919092894,24,4.847174275,0.058823529,0.307920989,11
S1471,72.39221341,3.183014146,20215292,Electrofishing_backpack,2040031500,223,Intermediate,15.46708,56.9997,2006_2018,0.030297134,0.582950558,9.39612144,13,4.980856657,0,0.102722888,10
S1472,41.07018757,2.049928889,20215292,Electrofishing_backpack,2040031500,223,Intermediate,15.46872,57.00061,1982_2005,0.019126296,0.413045887,8.919092894,24,4.847174275,,,11
S1472,,,20215292,Electrofishing_backpack,2040031500,223,Intermediate,15.46872,57.00061,2006_2018,0.030297134,0.582950558,9.39612144,13,4.980856657,,,10
S1475,1021.818939,75.17097569,20280456,Electrofishing,2040048790,7,Intermediate,-0.549929103,53.62544,1982_2005,0.046653116,0.016127069,11.78053907,24,6.281112402,,,29.641504
S1475,,,20280456,Electrofishing,2040048790,7,Intermediate,-0.549929103,53.62544,2006_2018,0.071318242,0.200128118,11.95206049,13,6.519268857,,,26.641504
S148,160.397995,0.15643847,20078108,Electrofishing_backpack,2040028670,45,Cold,24.94144,64.74709,1982_2005,0.034075942,0.030929149,6.299867556,24,42.06948084,,,17.517902
S148,160.8643685,0.188964289,20078108,Electrofishing_backpack,2040028670,45,Cold,24.94144,64.74709,2006_2018,0.0105981,0.854777098,6.699115331,13,44.07753935,,,10.517902
S1481,330.6517378,34.41683905,20467513,Electrofishing_partialsection,2040016230,180,Warm,4.946774568,46.51408,1982_2005,0.043800235,0.009201854,12.75085556,24,28.02819449,0,1,16.757507
S1481,352.2617,34.43172836,20467513,Electrofishing_partialsection,2040016230,180,Warm,4.946774568,46.51408,2006_2018,0.09116362,0.200128118,13.2951739,13,35.85877172,0.2,0.207949537,13.757507
S1483,49.03362045,3.353053856,20215292,Electrofishing_backpack,2040031500,222,Intermediate,15.48014,57.01159,1982_2005,0.019126296,0.413045887,8.919092894,24,4.847174275,-0.5,0.067577263,11
S1483,42.33985472,2.471739456,20215292,Electrofishing_backpack,2040031500,222,Intermediate,15.48014,57.01159,2006_2018,0.030297134,0.582950558,9.39612144,13,4.980856657,0,0.892413864,10
S1487,11.85639973,1.59252773,20214964,Electrofishing_backpack,2040031500,60,Intermediate,12.69911,56.97594,1982_2005,0.015535353,0.188633153,9.411291984,24,18.94173565,0,0.711531418,13
S1487,12.58289843,1.177540198,20214964,Electrofishing_backpack,2040031500,60,Intermediate,12.69911,56.97594,2006_2018,0.029204758,0.502158252,9.975421753,13,21.66235334,0,1,13
S1489,20.04182649,3.645367295,20215514,Electrofishing_backpack,2040031500,37,Intermediate,12.65635,56.97577,1982_2005,0.015216796,0.130262239,9.554496002,24,21.34419043,,,22.110912
S1489,17.62662093,2.311415103,20215514,Electrofishing_backpack,2040031500,37,Intermediate,12.65635,56.97577,2006_2018,0.030347893,0.502158252,10.11980916,13,24.15926657,0,1,27.110912
S1493,2149.064169,38.63205846,20340265,Electrofishing,2040048790,35,Intermediate,-0.554066944,51.3452,1982_2005,0.046652633,0.027272737,12.21704008,24,18.33729367,,,34
S1493,1398.922607,11.19561195,20340265,Electrofishing,2040048790,35,Intermediate,-0.554066944,51.3452,2006_2018,0.05516723,0.24638736,12.48003167,13,17.92483116,,,34
S1497,628.1586914,12.23549175,20449296,Electrofishing_partialsection,2040016230,200,Warm,5.217537489,47.28046,1982_2005,0.050568582,0.005064576,12.74047946,24,11.61311636,,,20.276985
S1497,781.884729,13.09179659,20449296,Electrofishing_partialsection,2040016230,200,Warm,5.217537489,47.28046,2006_2018,0.071852803,0.099508732,13.25756866,13,14.98654267,0.125,1,20.276983
S1498,15.17897818,2.117046378,20214785,Electrofishing_backpack,2040031500,42,Intermediate,12.66185,56.9878,1982_2005,0.014084334,0.130262239,9.689790174,24,17.17309003,0,0.967561381,19.629547
S1498,16.30264435,1.842366242,20214785,Electrofishing_backpack,2040031500,42,Intermediate,12.66185,56.9878,2006_2018,0.021209458,0.42771051,10.25612267,13,19.13955072,,,15.629548
S1500,15.0114723,2.075780826,20214785,Electrofishing_backpack,2040031500,40,Intermediate,12.65853,56.99093,1982_2005,0.014084334,0.130262239,9.689790174,24,17.17309003,0,0.461703941,19.629547
